_1,_2
"PSDB,",26
ridícula,26
nepotismo,25
criar,25
ganhando,25
coitada,25
jovem,25
20,25
base,25
vale,25
dúvida,25
presa,25
/,25
atenção,25
lindo,25
considerações,25
mesmo!,25
The,25
reeleger,25
povo!,25
desvios,25
segue,25
seguir,25
fui,25
Assistindo,25
aonde,25
"\"E",25
Folha,25
Belo,25
esquece,25
Esses,25
"\"\"\"@dilmabr:",25
olhos,25
caindo,25
inventou,25
também.,25
achar,25
comercial,25
cidade,25
crescimento,25
bastante,25
morrendo,25
mostrando,25
aqui.,25
adianta,25
SE,25
perfil,25
receber,25
citar,25
real,25
joga,25
bilhões,25
diabo,25
insiste,25
trem,25
é?,25
td,24
Copa,24
própria,24
crise,24
"ele,",24
têm,24
baixaria,24
Sempre,24
petrobras,24
teu,24
valor,24
Votar,24
#DebateNoSbt,24
familia,24
"\"\"\"Aécio,",24
sr,24
Esta,24
bloco.,24
"\"Se",24
perto,24
bonito,24
amigo,24
trouxe,24
colocou,24
declaração,24
maquiagem,24
#Aecio45Confirma,24
pobres,24
critica,24
#MudaMais,24
não!,24
calor,24
jogando,24
Pela,24
inflação.,24
professor,24
levantar,24
Chama,24
Kkkkkkkkkk,24
respeita,24
faça,24
contas,24
próprio,24
esquerda,24
"#VouComDilma13\"",24
Amo,24
Fortaleza,24
#Aecionever,24
debater,24
Após,24
y,24
governou,24
mandando,24
acusações,24
mentindo,24
tentou,24
irrita,24
Marco,23
globo,23
representa,23
pública,23
lula,23
interrompe,23
terrorismo,23
dele.,23
processar,23
Odeio,23
vaiada,23
"sim,",23
fiquei,23
Programa,23
nele,23
ri,23
Hj,23
problemas,23
dirigir,23
graças,23
Aeroporto,23
tarde,23
#Aetico,23
mudando,23
tag,23
roupa,23
liga,23
"favor,",23
MEU,23
Galo,23
Pesquisa,23
6,23
Federal,23
ridículo,23
tio,23
centro,23
Além,23
chato,23
"falar,",23
9,23
golpe,23
mais.,23
perguntando,23
investiu,23
sapatão,23
#G1,23
matar,23
outras,23
Ja,23
"gente,",23
mal...,23
segura,23
campanha.,23
"#DebateNoSBT\"\"\"",23
nada!,23
???,22
redes,22
#DilmaLagrimasDeCrocodilo,22
eleição.,22
apoiam,22
??,22
erros,22
"educação,",22
40,22
perguntou,22
record,22
colocando,22
controle,22
ah,22
explica,22
BRASIL,22
"vez,",22
chuva,22
Collor,22
Zero,22
trocar,22
fácil,22
teste,22
nacional,22
vários,22
preparada,22
imprensa,22
direitos,22
haha,22
tom,22
mentira.,22
trabalhar,22
"Deus,",22
"saúde,",22
verdade.,22
bêbado,22
fiz,22
"novo,",22
língua,22
rosto,22
quis,22
subiu,22
Essas,22
Tia,22
reais,22
Pt,22
entra,22
bandeira,22
Prefiro,22
MUITO,22
Tava,22
tudo.,22
#PT,22
áudio,22
gente?,22
juntos,22
"\"\"\"Eu",22
tv,22
!!!!,22
Ator,22
"mal\"\"",22
viver,22
"pergunta,",22
número,22
Tarso,22
morar,22
tamanho,22
Silvio,22
dps,21
governa,21
intenções,21
qm,21
chance,21
"#VouComDilma13\"\"\"",21
jamais,21
mulher.,21
debochada,21
reconhece,21
Dilmas,21
ele.,21
Record.,21
cara.,21
ha,21
hahahahaha,21
sentiu,21
compra,21
soube,21
sobe,21
"\"\"Não",21
economia,21
ali,21
lembro,21
"mim,",21
Ninguém,21
PT!,21
Aecim,21
:(,21
inteiro,21
voce,21
conseguir,21
livre,21
petistas,21
Pois,21
motivos,21
Educação,21
Diz,21
tweets,21
roubou,21
Jornal,21
#ChupaDilma,21
várias,21
terminar,21
aprovação,21
Política,21
fudeu,21
ouvindo,21
falo,21
BRST,21
"aí,",21
alto,21
Band,21
Lá,21
Centro,21
manter,21
rsrs,21
Henrique,21
ajudar,20
irá,20
estúdio,20
preparado,20
negócio,20
Muda,20
fará,20
Pqp,20
alheia,20
rio,20
foco,20
falsa,20
Pressão,20
preço,20
que?,20
1º,20
@cristilobo,20
metro,20
digo,20
"\"\"\"@Estadao:",20
novamente,20
Mano,20
somente,20
acima,20
português,20
quatro,20
faço,20
direto,20
dai,20
trava,20
tirou,20
nocaute,20
sociais,20
transposição,20
normal,20
"verdade,",20
#DilmaDeNovo,20
velha,20
cubanos,20
"\"\"@folha_com:",20
sra,20
time,20
#debatepresidencial,20
arrumar,20
finais,20
valente,20
chefe,20
três,20
Bem,20
jornal,20
amiga,20
lá.,20
superior,20
drogado,20
PRONATEC,20
11,20
conheço,20
escândalos,20
vaca,20
SEM,20
esperando,20
técnico,20
Nos,20
Ontem,20
cérebro,20
Nx,20
situação,20
@tvrecord,20
derrota,20
adora,20
"\"\"O",20
mentiroso,20
chegando,20
boas,20
Contas,20
longe,20
vira,20
orgulho,19
estudar,19
vice,19
Mesmo,19
tesoureiro,19
Verdade,19
"dele,",19
porém,19
parabéns,19
"\"\"\"Aécio",19
